,Unnamed: 0,date,type,pt_time,demand,fk_temp,fk_q_temp,fk_precipit,fk_ni_precipit,fk_q_precipit,fk_suntime,fk_ni_suntime,fk_q_suntime,fk_windspeed,fk_q_windspeed,fk_windroot,fk_q_windroot,fk_humidity,fk_q_humidity,fk_sunpower,fk_q_sunpower,fk_weather,fk_q_weather,fk_seaatom,fk_q_seaatom,kg_temp,kg_q_temp,kg_precipit,kg_ni_precipit,kg_q_precipit,kg_suntime,kg_ni_suntime,kg_q_suntime,kg_windspeed,kg_q_windspeed,kg_windroot,kg_q_windroot,kg_humidity,kg_q_humidity,kg_sunpower,kg_q_sunpower,kg_weather,kg_q_weather,kg_seaatom,kg_q_seaatom,km_temp,km_q_temp,km_precipit,km_ni_precipit,km_q_precipit,km_suntime,km_ni_suntime,km_q_suntime,km_windspeed,km_q_windspeed,km_windroot,km_q_windroot,km_humidity,km_q_humidity,km_sunpower,km_q_sunpower,km_weather,km_q_weather,km_seaatom,km_q_seaatom
27575,27575,2023-02-22,2,23:00:00,942,8.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,63,1,0.5,ìÏìÏìå,8,1025.3,8,12.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,71.0,1,0.7,ñkñkìå,8,1024.5,8,9.2,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,68.0,1,0.2,ê√â∏,8,1025.1,8
27743,27743,2023-03-01,2,23:00:00,860,11.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,71,1,2.7,êº,8,1019.9,8,13.2,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,91.0,1,1.1,ñkñkêº,8,1019.7,8,10.3,8,0.0,8,1,8,1,1.0,8,1,0.0,1.0,1,95.0,1,2.0,ìÏìå,8,1020.2,8
27911,27911,2023-03-08,2,23:00:00,833,13.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,62,1,2.1,ìÏìÏìå,8,1021.6,8,12.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,80.0,1,1.8,ñk,8,1022.7,8,10.7,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,75.0,1,0.6,ñkñkêº,8,1022.8,8
28079,28079,2023-03-15,2,23:00:00,813,16.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,60,1,3.8,ìÏìå,8,1022.7,8,15.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,74.0,1,1.7,ñkñkìå,8,1024.5,8,14.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,66.0,1,0.7,ìÏìÏêº,8,1024.5,8
28247,28247,2023-03-22,2,23:00:00,797,20.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,70,1,3.4,ìÏìå,8,1006.6,8,19.1,8,0.0,8,1,0,1,1.0,8,1,0.0,1.0,1,94.0,1,4.7,ìÏ,8,1008.8,8,21.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,62.0,1,1.5,ìÏìÏìå,8,1007.2,8
28415,28415,2023-03-29,2,23:00:00,817,11.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,64,1,1.1,ìÏêº,8,1021.8,8,14.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,64.0,1,2.3,ñkñkêº,8,1021.2,8,12.2,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,57.0,1,0.6,ñkñkêº,8,1021.5,8
28583,28583,2023-04-05,2,23:00:00,791,17.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,80,1,2.0,ìå,8,1012.9,8,17.6,8,0.0,8,1,0,1,1.5,8,1,0.0,1.0,1,95.0,1,4.7,ìÏìå,8,1016.7,8,15.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,92.0,1,1.1,êº,8,1015.4,8
28751,28751,2023-04-12,2,23:00:00,796,11.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,57,1,1.0,ìÏìå,8,1019.0,8,14.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78.0,1,3.4,ñkñkêº,8,1017.3,8,11.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,67.0,1,1.0,ñk,8,1019.0,8
28919,28919,2023-04-19,2,23:00:00,788,19.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,88,1,1.2,ñkñkìå,8,1011.4,8,18.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,73.0,1,1.9,ñkìå,8,1010.6,8,19.8,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,83.0,1,0.5,ñkêº,8,1011.0,8
29087,29087,2023-04-26,2,23:00:00,785,13.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,70,1,1.2,ìÏìå,8,1017.5,8,13.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,74.0,1,1.9,ñkñkêº,8,1017.8,8,11.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,78.0,1,1.0,êº,8,1018.2,8
29423,29423,2023-05-10,2,23:00:00,771,16.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,77,1,0.6,êº,8,1017.5,8,17.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,65.0,1,2.2,ñk,8,1016.9,8,17.4,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,69.0,1,0.2,ê√â∏,8,1017.1,8
29591,29591,2023-05-17,2,23:00:00,807,22.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,62,1,0.4,ìÏìå,8,1015.1,8,22.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,67.0,1,3.4,ìÏìå,8,1016.2,8,21.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,69.0,1,0.8,êºñkêº,8,1015.4,8
29759,29759,2023-05-24,2,23:00:00,776,18.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,70,1,0.7,ìÏ,8,1016.4,8,20.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,60.0,1,1.5,ìåñkìå,8,1016.2,8,20.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,59.0,1,1.8,ìÏìÏêº,8,1016.2,8
29927,29927,2023-05-31,2,23:00:00,800,22.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,72,1,2.1,ìåìÏìå,8,1010.1,8,21.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,82.0,1,2.9,ñkñkìå,8,1011.0,8,20.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,90.0,1,1.6,ñk,8,1010.2,8
30095,30095,2023-06-07,2,23:00:00,813,21.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,85,1,1.7,ñkêº,8,1011.4,8,21.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,88.0,1,1.7,ñk,8,1011.5,8,21.4,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,84.0,1,2.3,ìÏìÏêº,8,1012.1,8
30263,30263,2023-06-14,2,23:00:00,837,23.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78,1,1.7,ñkêº,8,1007.7,8,23.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,93.0,1,0.9,ìåìÏìå,8,1007.1,8,22.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,86.0,1,1.4,ñkñkìå,8,1007.5,8
30431,30431,2023-06-21,2,23:00:00,861,23.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,94,1,0.7,ñkñkìå,8,1003.7,8,23.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,91.0,1,2.2,êºìÏêº,8,1004.3,8,22.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,93.0,1,1.3,ìÏìÏêº,8,1004.3,8
30599,30599,2023-06-28,2,23:00:00,943,28.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,72,1,1.9,ìÏìÏêº,8,1009.8,8,27.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,81.0,1,1.4,ìÏìÏêº,8,1012.4,8,26.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,89.0,1,2.0,ìÏêº,8,1011.5,8
30767,30767,2023-07-05,2,23:00:00,904,25.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,81,1,1.8,ìÏ,8,1002.7,8,26.4,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,94.0,1,2.6,ñkêº,8,1003.7,8,24.8,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,91.0,1,1.8,ìÏìÏêº,8,1003.5,8
30935,30935,2023-07-12,2,23:00:00,982,29.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,70,1,2.1,ìÏêº,8,1009.4,8,28.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,86.0,1,2.5,ìÏìÏìå,8,1011.8,8,26.7,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,91.0,1,1.8,ìÏìÏêº,8,1010.7,8
31103,31103,2023-07-19,2,23:00:00,1000,26.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,85,1,3.8,ñk,8,1007.8,8,27.2,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,92.0,1,1.7,êº,8,1007.8,8,27.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,85.0,1,1.8,êºìÏêº,8,1007.4,8
31271,31271,2023-07-26,2,23:00:00,1059,29.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,73,1,1.7,ìÏêº,8,1016.1,8,28.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,79.0,1,3.4,ñkìå,8,1015.6,8,28.7,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,75.0,1,1.5,ìÏ,8,1016.2,8
31439,31439,2023-08-02,2,23:00:00,1069,30.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,69,1,2.9,ìÏìÏìå,8,1007.7,8,29.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,75.0,1,2.8,ìåìÏìå,8,1007.2,8,29.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,66.0,1,1.6,ìåñkìå,8,1007.8,8
31607,31607,2023-08-09,2,23:00:00,918,26.6,8,0.0,8,1,0,1,4.0,8,1,0.0,1.0,1,90,1,3.5,ìÏìå,8,991.5,8,28.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,89.0,1,9.0,ìÏìÏìå,8,995.4,8,27.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,88.0,1,1.8,ìÏêº,8,992.5,8
31775,31775,2023-08-16,2,23:00:00,946,26.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,87,1,1.1,ñk,8,1004.7,8,28.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,84.0,1,2.4,ñkñkêº,8,1003.5,8,28.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,80.0,1,1.8,ìÏìå,8,1003.8,8
31943,31943,2023-08-23,2,23:00:00,1045,29.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,76,1,2.2,ìÏìå,8,1008.6,8,28.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,88.0,1,1.7,ìÏ,8,1009.6,8,27.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,83.0,1,1.3,ìåìÏìå,8,1009.4,8
32111,32111,2023-08-30,2,23:00:00,1006,27.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,85,1,2.0,ìÏìå,8,1010.0,8,28.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,80.0,1,4.4,ìÏìå,8,1010.1,8,25.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,90.0,1,1.1,ñkìå,8,1010.5,8
32279,32279,2023-09-06,2,23:00:00,945,26.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,77,1,3.1,ñkñkìå,8,1010.4,8,28.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,79.0,1,2.0,ñkìå,8,1006.7,8,26.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,74.0,1,2.5,ñkñkìå,8,1008.5,8
32447,32447,2023-09-13,2,23:00:00,968,27.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,74,1,3.1,ìÏìÏìå,8,1009.8,8,28.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,79.0,1,1.4,ìåìÏìå,8,1011.2,8,24.7,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,87.0,1,1.3,êºìÏêº,8,1010.9,8
32615,32615,2023-09-20,2,23:00:00,991,29.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,66,1,6.2,ìÏ,8,1008.4,8,28.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,82.0,1,2.4,ìÏ,8,1012.0,8,27.6,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,75.0,1,2.6,ìÏêº,8,1010.8,8
32783,32783,2023-09-27,2,23:00:00,931,25.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,75,1,2.0,ìÏêº,8,1013.2,8,26.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,83.0,1,3.1,ñkêº,8,1013.2,8,25.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,77.0,1,1.7,ñkñkìå,8,1013.6,8
32951,32951,2023-10-04,2,23:00:00,824,21.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,72,1,1.4,êº,8,1011.5,8,24.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,91.0,1,1.2,ìå,8,1010.5,8,21.2,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,68.0,1,0.9,ñkìå,8,1011.2,8
33119,33119,2023-10-11,2,23:00:00,792,19.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,58,1,1.5,ìÏ,8,1022.1,8,19.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78.0,1,2.9,ñk,8,1020.6,8,17.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,69.0,1,0.9,ìåñkìå,8,1021.5,8
33287,33287,2023-10-18,2,23:00:00,780,17.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78,1,1.4,ìÏìå,8,1020.3,8,18.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,81.0,1,3.4,ñkñkêº,8,1020.8,8,16.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,74.0,1,1.0,ñk,8,1020.8,8
33455,33455,2023-10-25,2,23:00:00,774,16.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,77,1,1.4,ìÏìÏìå,8,1017.8,8,16.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78.0,1,3.3,ñkñkêº,8,1017.1,8,15.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,73.0,1,0.6,ñkêº,8,1017.8,8
33623,33623,2023-11-01,2,23:00:00,771,17.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,79,1,1.5,ìÏìÏìå,8,1021.4,8,15.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,75.0,1,4.1,ñkñkêº,8,1022.0,8,13.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,77.0,1,1.1,ñkñkìå,8,1022.9,8
33791,33791,2023-11-08,2,23:00:00,783,15.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,68,1,1.9,ìÏìÏìå,8,1022.2,8,18.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78.0,1,2.4,ñkñkìå,8,1022.0,8,14.6,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,72.0,1,0.9,ñkñkìå,8,1022.8,8
33959,33959,2023-11-15,2,23:00:00,869,9.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,76,1,1.2,ìåìÏìå,8,1027.7,8,11.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,74.0,1,3.1,ñkêº,8,1026.9,8,8.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,82.0,1,0.7,ñk,8,1027.9,8
34127,34127,2023-11-22,2,23:00:00,820,14.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78,1,0.5,ìåñkìå,8,1016.7,8,14.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,86.0,1,4.2,ñkñkêº,8,1017.7,8,12.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,84.0,1,0.4,ñkêº,8,1017.5,8
34295,34295,2023-11-29,2,23:00:00,871,13.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,58,1,3.2,êºñkêº,8,1023.0,8,11.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,82.0,1,2.7,ñkñkêº,8,1022.8,8,10.6,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,80.0,1,1.5,ñk,8,1022.4,8
34463,34463,2023-12-06,2,23:00:00,890,14.6,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,74,1,5.2,êºìÏêº,8,1009.6,8,11.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,90.0,1,0.6,ñkñkêº,8,1012.6,8,12.4,8,0.0,8,1,8,1,0.5,8,1,0.0,1.0,1,86.0,1,1.9,êº,8,1010.7,8
34631,34631,2023-12-13,2,23:00:00,871,12.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,64,1,1.9,ìåìÏìå,8,1026.6,8,16.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,70.0,1,3.6,ñkñkìå,8,1026.2,8,10.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,81.0,1,1.2,ñkñkìå,8,1026.7,8
34799,34799,2023-12-20,2,23:00:00,1062,3.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,80,1,4.8,êº,8,1024.5,8,6.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,82.0,1,2.8,ñk,8,1024.0,8,5.7,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,54.0,1,3.2,ñkêº,8,1024.3,8
34967,34967,2023-12-27,2,23:00:00,992,6.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,86,1,1.8,ìÏìÏìå,8,1028.4,8,7.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,79.0,1,4.0,ñk,8,1027.9,8,4.4,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,87.0,1,1.3,ñkñkìå,8,1028.7,8
35135,35135,2024-01-03,2,23:00:00,845,7.1,8,0.0,8,1,0,1,2.0,8,1,0.0,1.0,1,80,1,1.8,êº,8,1019.7,8,8.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,72.0,1,2.0,ñk,8,1019.2,8,7.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,62.0,1,1.5,ìå,8,1019.5,8
35303,35303,2024-01-10,2,23:00:00,983,8.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,87,1,2.0,ñkñkìå,8,1016.1,8,8.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,76.0,1,2.2,ñkñkêº,8,1014.1,8,6.4,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,91.0,1,1.1,ñkñkìå,8,1015.2,8
35471,35471,2024-01-17,2,23:00:00,919,12.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,76,1,1.8,ìÏ,8,1023.9,8,11.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,84.0,1,2.7,ñk,8,1025.8,8,9.4,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,82.0,1,0.3,ìå,8,1025.1,8
35639,35639,2024-01-24,2,23:00:00,1168,4.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,48,1,3.0,êºñkêº,8,1023.7,8,4.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,64.0,1,4.0,ñkñkêº,8,1023.5,8,0.4,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,71.0,1,0.2,ê√â∏,8,1024.4,8
35807,35807,2024-01-31,2,23:00:00,937,11.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,98,1,1.3,ìÏìÏêº,8,1021.7,8,15.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,89.0,1,2.7,ñkêº,8,1020.9,8,12.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,96.0,1,0.2,ê√â∏,8,1021.1,8
35975,35975,2024-02-07,2,23:00:00,1023,5.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,81,1,1.6,ìÏêº,8,1020.1,8,9.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,66.0,1,3.9,ñkêº,8,1017.9,8,4.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,70.0,1,0.6,ñk,8,1019.8,8
36143,36143,2024-02-14,2,23:00:00,893,14.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78,1,2.1,ìåìÏìå,8,1021.7,8,14.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,92.0,1,2.5,ñkñkêº,8,1022.4,8,11.8,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,95.0,1,0.5,ñkñkìå,8,1022.7,8
36311,36311,2024-02-21,2,23:00:00,859,11.6,8,0.0,8,1,0,1,4.0,8,1,0.0,1.0,1,96,1,1.7,ñkìå,8,1016.5,8,21.0,8,0.0,8,1,0,1,7.0,8,1,0.0,1.0,1,90.0,1,8.4,êºìÏêº,8,1015.7,8,13.9,8,0.0,8,1,8,1,10.5,8,1,0.0,1.0,1,98.0,1,1.4,ñkìå,8,1016.0,8
36479,36479,2024-02-28,2,23:00:00,948,9.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,65,1,1.6,êºìÏêº,8,1025.2,8,13.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,67.0,1,3.5,ñkìå,8,1024.2,8,10.6,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,68.0,1,1.4,ìÏìÏêº,8,1024.9,8
36647,36647,2024-03-06,2,23:00:00,937,9.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,60,1,2.6,ñkìå,8,1016.0,8,10.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,58.0,1,3.2,ñkñkêº,8,1012.5,8,8.2,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,61.0,1,2.9,ñkìå,8,1015.0,8
36815,36815,2024-03-13,2,23:00:00,924,10.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,53,1,2.4,ìÏìÏêº,8,1021.6,8,9.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,75.0,1,1.4,ñkñkêº,8,1022.3,8,8.2,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,78.0,1,0.9,ñkñkìå,8,1022.4,8
37151,37151,2024-03-27,2,23:00:00,850,12.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,66,1,1.8,ìÏìå,8,1020.4,8,15.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,61.0,1,0.6,ìåìÏìå,8,1021.9,8,13.6,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,67.0,1,0.6,ìÏêº,8,1021.2,8
37319,37319,2024-04-03,2,23:00:00,805,14.7,8,0.0,8,1,8,1,1.5,8,1,0.0,1.0,1,98,1,4.8,ñk,8,1008.3,8,20.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,88.0,1,2.1,êºìÏêº,8,1008.2,8,18.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,94.0,1,2.8,ìÏêº,8,1006.9,8
37487,37487,2024-04-10,2,23:00:00,808,13.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,54,1,2.3,ìÏìå,8,1024.8,8,15.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,61.0,1,3.1,ñkñkìå,8,1025.2,8,13.8,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,63.0,1,0.6,ñkñkêº,8,1025.7,8
37655,37655,2024-04-17,2,23:00:00,780,17.4,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,74,1,1.6,êºìÏêº,8,1008.5,8,16.5,8,0.0,8,1,8,1,2.0,8,1,0.0,1.0,1,89.0,1,0.5,ìÏìÏêº,8,1008.5,8,18.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,59.0,1,1.4,ñkìå,8,1007.9,8
37823,37823,2024-04-24,2,23:00:00,775,15.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,77,1,1.1,ìÏêº,8,1011.0,8,14.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,78.0,1,1.4,ñkêº,8,1011.3,8,14.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,74.0,1,1.3,ñk,8,1011.3,8
